Time,Interior Temp,Exterior Temp,Relative Humidity,Air Pressure,Acceleration (X),Acceleration (Z)
1918,44.93,42.29,24.8,11.78,-0.231,-0.246
1919,45.81,42.29,24.17,11.76,-0.157,0.199
1920,45.81,42.29,24.49,11.76,0.51,1.25
1921,44.93,43.17,24.17,11.76,0.095,-0.497
1922,45.81,43.17,23.7,11.74,-0.69,-0.009
1923,44.93,43.17,23.7,11.74,0.154,0.51
1924,44.93,43.17,23.38,11.72,0.006,0.199
1925,45.81,42.29,24.02,11.74,-0.246,0.391
1926,45.81,43.17,23.23,11.71,0.036,0.702
1927,44.93,43.17,23.54,11.72,-0.335,0.376
1928,43.17,43.17,23.07,11.72,-0.379,0.228
1929,45.81,43.17,22.6,11.72,0.539,0.524
1930,44.93,43.17,23.07,11.71,-0.72,-0.275
1931,44.05,43.17,22.91,11.71,-0.497,0.51
1932,44.05,43.17,23.07,11.71,0.006,0.095
1933,44.05,43.17,22.91,11.71,-0.275,-0.009
1934,44.93,43.17,22.75,11.69,0.169,-0.068
1935,45.81,43.17,22.91,11.69,-0.586,0.362
1936,44.93,43.17,22.6,11.67,-0.468,0.524
1937,44.93,43.17,22.44,11.67,0.273,0.791
1938,44.05,43.17,22.6,11.67,-0.468,-0.068
1939,45.81,43.17,22.44,11.65,0.287,0.732
1940,44.93,43.17,18.18,11.67,0.154,0.673
1941,45.81,43.17,21.97,11.67,0.139,0.302
1942,44.05,43.17,22.28,11.65,-0.172,-0.083
1943,44.93,43.17,22.12,11.65,-0.231,0.036
1944,44.93,43.17,22.12,11.65,-0.038,0.243
1945,44.93,43.17,21.81,11.65,-0.142,-0.038
1946,45.81,44.05,21.49,11.63,-0.32,0.228
1947,44.93,43.17,21.65,11.61,-0.275,0.169
1948,44.93,43.17,21.49,11.61,-0.157,-0.053
1949,44.93,44.05,21.97,11.61,0.036,0.613
1950,45.81,43.17,21.81,11.61,-0.009,0.465
1951,44.93,43.17,21.81,11.61,-0.261,0.436
1952,45.81,43.17,21.34,11.61,-0.29,0.125
1953,44.93,43.17,21.81,11.6,-0.527,0.362
1954,45.81,43.17,21.18,11.6,0.021,0.835
1955,44.93,43.17,21.34,11.6,-0.823,0.376
1956,44.93,43.17,21.49,11.58,-0.024,0.717
1957,45.81,43.17,21.49,11.58,-0.186,0.317
1958,45.81,43.17,21.02,11.58,-0.186,0.347
1959,44.93,43.17,21.18,11.56,-0.246,0.51
1960,45.81,43.17,21.65,11.56,-0.512,0.628
1961,44.93,44.05,21.34,11.56,-0.379,0.673
1962,45.81,44.05,20.86,11.54,-0.29,0.495
1963,44.93,44.05,21.34,11.54,0.08,0.436
1964,45.81,44.05,21.34,11.54,-0.261,0.421
1965,44.05,44.05,20.7,11.54,-0.186,0.613
1966,45.81,44.05,21.34,11.54,-0.542,0.865
1967,45.81,44.05,21.18,11.52,-0.409,0.865
1968,44.93,44.05,20.7,11.52,-0.364,0.51
1969,45.81,44.05,20.7,11.52,-0.186,0.154
1970,43.17,44.05,21.02,11.5,-0.201,0.524
1971,44.93,44.05,20.55,11.5,-0.186,0.436
1972,44.93,44.05,21.02,11.5,-0.157,0.08
1973,44.93,44.05,20.39,11.5,-0.009,0.169
1974,44.93,44.05,20.55,11.49,-0.186,0.006
1975,45.81,44.05,20.39,11.49,0.287,0.495
1976,44.93,44.05,20.7,11.49,0.287,0.021
1977,44.05,44.05,21.02,11.47,0.228,0.658
1978,45.81,44.05,20.39,11.47,-0.468,0.051
1979,45.81,44.05,20.39,11.47,0.228,0.347
1980,46.69,44.05,20.86,11.47,0.139,-0.053
1981,45.81,44.05,21.02,11.45,0.08,0.006
1982,44.93,44.05,20.7,11.45,0.021,0.302
1983,45.81,44.05,20.23,11.43,0.006,0.302
1984,45.81,44.05,20.23,11.45,-0.038,0.421
1985,45.81,44.05,20.55,11.43,-0.098,0.243
1986,44.93,44.05,20.7,11.43,0.362,0.006
1987,45.81,44.05,20.39,11.43,0.11,0.524
1988,45.81,44.05,20.23,11.41,-0.112,0.273
1989,45.81,44.05,20.23,11.41,-0.201,0.287
1990,45.81,44.05,20.55,11.39,-0.083,0.317
1991,46.69,44.05,20.07,11.41,0.554,0.376
1992,45.81,44.05,20.07,11.39,0.273,0.406
1993,45.81,44.05,20.39,11.39,-0.172,0.406
1994,46.69,44.05,20.23,11.39,0.021,0.021
1995,45.81,44.05,19.92,11.38,0.051,0.036
1996,45.81,44.05,19.76,11.38,0.376,0.273
1997,44.93,44.05,19.92,11.38,-0.66,0.08
1998,45.81,44.05,19.76,11.38,0.51,-0.024
1999,46.69,44.05,20.07,11.36,-0.142,-0.349
2000,45.81,44.05,19.92,11.36,-0.616,0.125
2001,45.81,44.05,20.39,11.34,0.051,0.806
2002,44.93,44.05,19.44,11.36,-0.305,0.199
2003,46.69,44.05,19.6,11.34,-0.453,-0.157
2004,44.93,44.05,19.76,11.34,-0.142,-0.024
2005,45.81,44.05,19.76,11.34,0.169,0.243
2006,45.81,44.05,19.76,11.34,-0.083,0.658
2007,46.69,44.05,18.81,11.32,-0.349,-0.172
2008,44.93,44.05,19.76,11.32,-0.053,0.88
2009,45.81,44.05,19.6,11.32,-0.779,0.184
2010,44.93,44.05,19.6,11.32,-0.631,1.043
2011,45.81,44.93,19.13,11.3,-0.468,0.199
2012,44.93,44.93,19.6,11.3,-0.586,0.391
2013,46.69,44.05,19.6,11.3,-0.394,0.125
2014,45.81,44.05,19.6,11.3,-0.172,-0.068
2015,45.81,44.93,19.6,11.28,-0.912,0.273
2016,44.93,44.05,18.81,11.28,-0.586,0.969
2017,45.81,44.93,19.6,11.28,-0.468,0.362
2018,46.69,44.93,19.13,11.25,-0.512,0.302
2019,45.81,44.93,19.44,11.27,-0.261,0.095
2020,44.93,44.93,19.29,11.25,-0.172,0.302
2021,45.81,44.93,19.44,11.27,-0.261,-0.335
2022,44.93,44.93,18.97,11.25,-0.305,0.821
2023,45.81,44.93,19.44,11.25,-0.572,0.258
2024,46.69,44.93,19.44,11.25,-0.631,0.332
2025,46.69,44.93,19.44,11.25,0.08,0.584
2026,45.81,44.93,19.29,11.25,-0.468,0.243
2027,45.81,44.93,19.13,11.25,-0.335,0.539
2028,46.69,44.93,19.44,11.25,-0.231,0.376
2029,46.69,44.93,19.29,11.23,-0.186,0.302
2030,46.69,44.93,19.29,11.23,-0.083,0.391
2031,45.81,44.93,19.13,11.21,-0.157,0.48
2032,46.69,44.93,18.97,11.21,-0.364,0.421
2033,46.69,44.93,18.97,11.19,-0.038,0.747
2034,46.69,44.93,19.29,11.19,-0.364,0.406
2035,45.81,44.93,18.97,11.19,-0.349,0.613
2036,46.69,44.93,18.81,11.19,-0.068,0.436
2037,45.81,44.93,19.29,11.19,-0.112,0.125
2038,46.69,44.93,18.65,11.16,-0.068,0.317
2039,46.69,44.93,19.13,11.17,-0.024,0.45
2040,45.81,44.93,19.13,11.17,0.228,0.554
2041,45.81,44.93,18.65,11.17,-0.127,0.51
2042,46.69,44.93,18.81,11.12,-0.32,0.421
2043,46.69,44.93,18.81,11.16,-0.053,0.228
2044,46.69,44.93,18.65,11.12,-0.009,0.154
2045,45.81,44.93,18.65,11.14,-0.083,0.213
2046,45.81,44.93,18.97,11.14,-0.068,0.287
2047,45.81,44.93,18.81,11.12,0.169,0.436
2048,46.69,44.93,18.65,11.14,-0.453,0.065
2049,46.69,44.93,18.81,11.14,-0.038,0.11
2050,46.69,44.93,18.81,11.12,-0.112,0.51
2051,46.69,44.93,18.97,11.12,-0.216,0.199
2052,46.69,44.93,19.13,11.12,-0.261,0.273
2053,45.81,44.93,18.97,11.1,-0.186,0.287
2054,46.69,44.93,18.65,11.08,0.228,0.362
2055,45.81,44.93,18.97,11.08,0.243,0.065
2056,45.81,44.93,18.97,11.08,0.095,0.273
2057,45.81,44.93,18.65,11.08,0.021,0.391
2058,46.69,44.93,18.81,11.05,-0.053,0.317
2059,46.69,44.93,18.97,11.06,-0.038,0.584
2060,46.69,44.93,18.5,11.06,-0.29,0.332
2061,45.81,44.93,18.65,11.06,0.065,0.302
2062,45.81,44.93,19.13,11.03,-0.112,0.273
2063,45.81,45.81,18.81,11.03,-0.098,0.08
2064,46.69,44.93,19.13,11.06,-0.142,0.213
2065,46.69,44.93,18.65,11.01,0.065,0.524
2066,46.69,44.93,18.81,11.05,-0.172,0.628
2067,46.69,44.93,18.5,11.05,0.08,0.332
2068,45.81,44.93,18.81,11.05,0.095,0.139
2069,46.69,44.93,18.65,11.03,0.258,0.154
2070,46.69,44.93,18.65,11.03,-0.453,0.687
2071,47.57,44.93,18.81,11.03,0.006,0.139
2072,46.69,44.93,18.65,11.01,-0.453,0.213
2073,46.69,44.93,18.5,11.01,-0.098,0.302
2074,46.69,44.93,18.5,11.01,-0.112,0.406
2075,45.81,45.81,18.18,10.99,0.125,0.51
2076,46.69,44.93,18.34,10.99,-0.261,0.406
2077,45.81,44.93,18.02,10.99,-0.216,0.421
2078,46.69,44.93,18.02,10.97,0.125,0.184
2079,46.69,44.93,18.34,10.97,-0.127,0.317
2080,46.69,44.93,18.18,10.95,-0.29,0.865
2081,46.69,44.93,17.71,10.95,0.524,0.184
2082,47.57,44.93,17.55,10.97,-0.172,-0.29
2083,47.57,45.81,18.02,10.95,-0.261,-0.112
2084,46.69,45.81,18.02,10.95,0.184,0.687
2085,45.81,45.81,17.71,10.94,0.11,0.332
2086,46.69,45.81,17.55,10.94,0.021,0.213
2087,46.69,45.81,17.55,10.94,-0.157,0.273
2088,45.81,45.81,17.39,10.94,0.332,1.028
2089,46.69,45.81,17.39,10.92,0.139,0.302
2090,45.81,45.81,17.08,10.92,-0.779,-0.32
2091,46.69,45.81,17.08,10.92,-0.275,0.45
2092,45.81,45.81,17.39,10.9,0.036,0.495
2093,45.81,45.81,20.07,10.9,-0.216,0.376
2094,45.81,45.81,17.08,10.9,-0.305,0.465
2095,47.57,45.81,17.08,10.9,-0.172,0.199
2096,46.69,45.81,17.24,10.88,-0.053,0.154
2097,46.69,45.81,16.76,10.88,-0.305,0.643
2098,46.69,45.81,16.92,10.88,0.065,0.065
2099,47.57,45.81,16.76,10.88,-0.186,0.199
2100,46.69,45.81,17.08,10.88,-0.32,0.421
2101,46.69,45.81,17.08,10.86,-0.572,0.036
2102,47.57,45.81,16.76,10.86,-0.186,0.747
2103,46.69,45.81,17.08,10.86,-0.186,0.302
2104,47.57,45.81,16.61,10.84,0.095,0.154
2105,45.81,45.81,16.45,10.84,-0.038,0.258
2106,46.69,45.81,16.92,10.81,-0.29,0.495
2107,46.69,45.81,16.76,10.83,-0.335,0.184
2108,45.81,45.81,16.45,10.83,-0.275,0.154
2109,46.69,45.81,16.29,10.83,-0.29,0.036
2110,47.57,45.81,16.29,10.81,0.065,0.302
2111,46.69,45.81,16.76,10.81,-0.186,0.376
2112,47.57,45.81,16.45,10.81,0.006,0.095
2113,47.57,45.81,16.45,10.77,-0.053,0.584
2114,46.69,45.81,16.92,10.79,-0.557,0.08
2115,46.69,45.81,16.61,10.81,0.258,-0.275
2116,47.57,45.81,16.45,10.79,-0.483,0.628
2117,46.69,45.81,16.45,10.79,-0.246,0.006
2118,47.57,45.81,16.13,10.79,0.465,0.569
2119,47.57,45.81,15.97,10.77,-0.409,-0.231
2120,47.57,45.81,15.97,10.77,0.095,0.362
2121,45.81,45.81,16.45,10.75,-0.335,0.613
2122,46.69,45.81,15.97,10.75,-0.038,0.125
2123,46.69,45.81,15.97,10.75,-0.231,0.125
2124,46.69,45.81,16.45,10.75,0.11,0.421
2125,47.57,45.81,16.29,10.72,-1.179,0.243
2126,47.57,45.81,16.29,10.73,0.347,0.139
2127,47.57,45.81,15.82,10.73,0.184,0.465
2128,47.57,45.81,15.82,10.73,-0.127,0.228
2129,47.57,45.81,15.97,10.73,-0.216,0.213
2130,47.57,45.81,16.13,10.73,-0.038,0.302
2131,47.57,45.81,15.97,10.73,0.169,0.554
2132,46.69,45.81,16.29,10.72,-0.024,0.791
2133,47.57,45.81,15.97,10.72,0.258,0.717
2134,47.57,45.81,15.97,10.72,0.139,0.599
2135,46.69,45.81,16.13,10.7,-0.216,0.465
2136,47.57,45.81,15.82,10.7,-0.261,0.169
2137,47.57,45.81,16.13,10.7,-0.127,0.243
2138,48.45,45.81,16.13,10.7,-0.068,0.228
2139,47.57,46.69,15.97,10.7,-0.157,0.376
2140,47.57,45.81,16.29,10.68,-0.261,0.45
2141,46.69,45.81,15.82,10.68,0.213,0.465
2142,47.57,45.81,16.29,10.66,-0.497,0.465
2143,47.57,45.81,15.82,10.66,0.051,0.569
2144,46.69,45.81,16.13,10.66,-0.438,0.465
2145,47.57,45.81,15.97,10.66,-0.542,-0.038
2146,47.57,45.81,15.82,10.64,-0.616,0.228
2147,46.69,45.81,16.29,10.64,-0.186,0.051
2148,46.69,45.81,16.29,10.64,-0.083,-0.068
2149,47.57,45.81,15.82,10.64,-0.349,-0.024
2150,47.57,45.81,15.82,10.63,0.051,-0.098
2151,47.57,45.81,16.29,10.63,-0.409,0.406
2152,47.57,45.81,15.82,10.63,-0.572,0.065
2153,47.57,45.81,16.45,10.61,-0.29,0.095
2154,46.69,45.81,16.45,10.61,-0.631,0.036
2155,47.57,45.81,16.29,10.61,-0.527,0.051
2156,46.69,45.81,16.61,10.59,-0.542,0.835
2157,47.57,45.81,16.29,10.59,-0.497,0.051
2158,45.81,45.81,15.97,10.59,-0.201,0.273
2159,46.69,45.81,16.45,10.59,-0.32,0.213
2160,47.57,45.81,16.61,10.59,-0.394,-0.053
2161,46.69,45.81,16.61,10.55,-0.823,0.139
2162,46.69,45.81,15.97,10.57,-0.305,0.539
2163,46.69,45.81,16.13,10.57,-0.142,0.08
2164,47.57,45.81,16.29,10.55,0.11,0.006
2165,47.57,46.69,16.61,10.57,-0.275,0.258
2166,47.57,46.69,16.61,10.55,-0.601,0.421
2167,47.57,46.69,16.29,10.55,-0.335,0.376
2168,47.57,46.69,16.13,10.53,-0.201,0.006
2169,46.69,46.69,16.76,10.53,-0.379,0.139
2170,47.57,45.81,16.61,10.53,-0.364,0.406
2171,46.69,46.69,16.61,10.53,-0.172,0.287
2172,47.57,46.69,16.29,10.53,-0.112,0.347
2173,46.69,46.69,16.76,10.52,0.228,0.436
2174,47.57,46.69,16.92,10.5,0.584,0.599
2175,47.57,46.69,16.45,10.52,-0.379,0.702
2176,46.69,46.69,16.61,10.5,0.213,0.243
2177,47.57,46.69,16.76,10.5,0.021,0.021
2178,48.45,46.69,16.61,10.5,-0.409,0.362
2179,48.45,46.69,16.45,10.5,-0.542,0.599
2180,46.69,46.69,16.29,10.5,-0.601,-0.201
2181,47.57,46.69,16.92,10.48,-0.32,0.776
2182,47.57,46.69,16.61,10.48,-0.705,0.125
2183,47.57,46.69,16.92,10.48,-0.216,0.11
2184,47.57,46.69,16.61,10.48,0.051,0.095
2185,47.57,46.69,16.61,10.46,-0.32,-0.009
2186,47.57,46.69,17.08,10.46,-0.601,0.687
2187,47.57,46.69,17.08,10.46,-0.557,-0.261
2188,47.57,46.69,16.92,10.44,-0.157,-0.453
2189,47.57,46.69,16.61,10.42,-0.142,0.717
2190,47.57,46.69,17.08,10.44,-0.275,0.036
2191,47.57,46.69,17.24,10.44,0.021,0.065
2192,47.57,46.69,17.24,10.44,0.08,-0.009
2193,48.45,46.69,16.76,10.42,-0.586,0.347
2194,47.57,46.69,17.08,10.42,-0.098,0.569
2195,47.57,46.69,17.24,10.42,-0.261,0.11
2196,48.45,46.69,16.92,10.42,-0.142,0.362
2197,46.69,46.69,17.08,10.42,0.273,0.45
2198,46.69,46.69,17.39,10.41,0.08,0.495
2199,48.45,46.69,16.92,10.41,-0.098,0.45
2200,47.57,46.69,17.55,10.39,-0.364,0.317
2201,47.57,46.69,17.39,10.39,-0.186,0.199
2202,48.45,46.69,17.24,10.39,-0.542,0.273
2203,47.57,46.69,17.71,10.39,0.287,0.065
2204,47.57,46.69,17.24,10.37,-0.512,0.273
2205,48.45,46.69,17.71,10.37,-0.246,0.569
2206,47.57,46.69,17.39,10.37,-0.157,0.45
2207,46.69,46.69,17.87,10.37,-0.186,0.287
2208,47.57,46.69,17.39,10.35,-0.379,0.11
2209,47.57,46.69,17.87,10.35,-0.335,0.243
2210,47.57,46.69,17.55,10.35,-0.186,0.302
2211,47.57,46.69,17.39,10.35,0.243,0.613
2212,46.69,46.69,17.87,10.35,0.273,0.643
2213,48.45,46.69,17.87,10.33,0.11,0.169
2214,46.69,46.69,18.02,10.33,-0.068,0.347
2215,48.45,46.69,18.18,10.33,-0.038,0.169
2216,47.57,46.69,18.65,10.33,-0.024,0.213
2217,48.45,46.69,18.02,10.31,-0.364,0.347
2218,46.69,46.69,18.5,10.31,-0.157,0.569
2219,48.45,46.69,18.02,10.3,-0.112,0.184
2220,46.69,46.69,18.65,10.26,0.125,0.613
2221,48.45,46.69,18.34,10.3,-0.038,0.065
2222,48.45,46.69,18.34,10.28,-0.157,0.347
2223,47.57,46.69,18.5,10.3,-0.157,0.376
2224,47.57,46.69,18.18,10.28,-0.157,0.11
2225,47.57,46.69,18.81,10.28,-0.201,0.48
2226,47.57,46.69,18.65,10.26,0.006,0.347
2227,48.45,46.69,18.81,10.28,-0.29,0.169
2228,48.45,46.69,18.81,10.26,0.273,0.376
2229,47.57,46.69,19.13,10.26,-0.364,0.08
2230,47.57,46.69,18.97,10.26,0.006,0.154
2231,47.57,46.69,19.13,10.26,-0.024,0.465
2232,47.57,46.69,18.97,10.26,-0.009,0.658
2233,47.57,46.69,18.81,10.24,-0.335,0.243
2234,47.57,46.69,18.65,10.24,-0.068,0.376
2235,47.57,46.69,19.29,10.24,-0.216,0.273
2236,47.57,46.69,18.81,10.22,0.065,0.287
2237,48.45,46.69,18.81,10.22,-0.349,0.273
2238,46.69,46.69,19.29,10.22,-0.157,0.895
2239,46.69,46.69,19.44,10.22,-0.275,0.524
2240,47.57,46.69,19.13,10.2,-0.098,0.465
2241,48.45,46.69,19.29,10.22,-0.098,0.436
2242,47.57,46.69,19.44,10.2,-0.009,0.302
2243,47.57,46.69,18.97,10.19,-0.009,0.125
2244,48.45,46.69,19.29,10.17,-0.305,0.302
2245,47.57,46.69,19.44,10.19,-0.364,0.317
2246,48.45,46.69,19.29,10.19,0.332,0.154
2247,46.69,46.69,19.29,10.19,-0.572,0.391
2248,48.45,46.69,19.29,10.17,0.036,0.421
2249,47.57,46.69,19.76,10.17,-0.142,0.406
2250,47.57,46.69,19.76,10.17,-0.038,0.287
2251,48.45,46.69,19.44,10.15,-0.231,0.317
2252,47.57,46.69,19.76,10.15,-0.305,0.139
2253,46.69,46.69,19.92,10.15,-0.201,0.421
2254,47.57,45.81,19.29,10.15,-0.231,0.524
2255,47.57,46.69,19.76,10.13,0.036,0.125
2256,48.45,46.69,19.44,10.13,-0.201,0.332
2257,48.45,46.69,19.92,10.13,-0.29,0.139
2258,48.45,46.69,19.44,10.13,0.199,0.376
2259,48.45,46.69,20.07,10.11,-0.305,0.184
2260,47.57,46.69,20.07,10.11,-0.32,-0.098
2261,46.69,46.69,19.6,10.11,0.154,0.465
2262,47.57,46.69,19.92,10.11,-0.379,0.213
2263,46.69,46.69,19.76,10.08,0.317,0.258
2264,48.45,46.69,19.76,10.09,-0.246,-0.068
2265,48.45,46.69,20.07,10.06,0.036,0.11
2266,48.45,46.69,20.07,10.08,-0.112,0.302
2267,48.45,46.69,19.92,10.09,-0.068,0.317
2268,46.69,46.69,20.07,10.08,-0.186,0.169
2269,47.57,46.69,19.6,10.08,0.406,0.421
2270,48.45,46.69,19.76,10.04,0.125,0.125
2271,47.57,46.69,20.07,10.06,0.199,0.317
2272,46.69,46.69,19.76,10.06,-0.157,0.11
2273,47.57,46.69,19.6,10.04,0.021,0.406
2274,46.69,46.69,20.23,10.04,-0.127,0.317
2275,47.57,46.69,20.07,10.04,0.095,0.051
2276,48.45,46.69,19.76,10.02,-0.127,0.169
2277,48.45,46.69,20.23,10.02,0.051,0.169
2278,48.45,46.69,20.07,10.02,0.228,0.051
2279,47.57,46.69,20.07,10.02,-0.186,0.332
2280,47.57,46.69,19.76,10,-0.009,0.317
2281,47.57,46.69,20.23,10,0.006,-0.142
2282,48.45,46.69,20.23,10,0.169,0.436
2283,47.57,46.69,19.92,9.98,-0.438,0.199
2284,47.57,46.69,19.76,9.97,-0.083,0.154
2285,47.57,46.69,19.92,10,-0.098,0.362
2286,48.45,46.69,20.23,9.98,0.006,0.036
2287,46.69,46.69,19.76,9.98,-0.098,0.273
2288,47.57,46.69,20.23,9.98,-0.024,0.287
2289,48.45,46.69,20.07,9.97,-0.349,0.08
2290,48.45,46.69,20.07,9.97,-0.157,0.465
2291,47.57,46.69,20.23,9.97,-0.098,0.495
2292,48.45,46.69,19.76,9.97,-0.201,0.258
2293,48.45,46.69,20.07,9.97,0.051,0.273
2294,47.57,46.69,20.07,9.95,-0.172,0.465
2295,48.45,46.69,19.92,9.95,-0.083,0.287
2296,48.45,46.69,19.92,9.95,0.006,0.332
2297,47.57,46.69,20.23,9.93,0.006,0.065
2298,47.57,46.69,19.92,9.89,0.065,0.184
2299,47.57,46.69,20.23,9.93,-0.423,0.287
2300,48.45,46.69,19.92,9.93,-0.29,0.391
2301,48.45,46.69,19.92,9.93,-0.098,0.125
2302,48.45,46.69,19.76,9.91,-0.364,0.184
2303,47.57,46.69,20.23,9.89,-0.068,0.051
2304,47.57,46.69,20.23,9.89,0.051,0.184
2305,46.69,46.69,20.23,9.89,-0.038,0.11
2306,48.45,46.69,20.39,9.89,-0.172,0.228
2307,48.45,46.69,19.76,9.89,-0.157,0.154
2308,47.57,46.69,19.92,9.89,-0.423,0.213
2309,46.69,46.69,20.23,9.87,-0.157,0.317
2310,48.45,46.69,19.76,9.86,-0.246,0.139
2311,47.57,46.69,20.23,9.87,-0.142,0.169
2312,48.45,46.69,19.92,9.87,-0.127,0.125
2313,48.45,46.69,20.07,9.86,0.065,0.11
2314,48.45,46.69,20.07,9.86,0.169,0.317
2315,47.57,46.69,20.23,9.86,-0.29,0.125
2316,48.45,46.69,20.23,9.86,0.006,0.436
2317,47.57,46.69,19.92,9.84,0.095,0.436
2318,48.45,46.69,20.07,9.84,-0.261,0.524
2319,48.45,46.69,19.76,9.84,-0.201,0.139
2320,48.45,46.69,19.76,9.84,-0.127,0.125
2321,48.45,46.69,19.6,9.84,-0.246,0.362
2322,48.45,46.69,19.76,9.78,-0.068,0.125
2323,48.45,46.69,19.76,9.82,-0.127,0.376
2324,47.57,46.69,20.07,9.8,0.184,0.465
2325,48.45,46.69,19.92,9.8,-0.038,0.495
2326,47.57,46.69,20.23,9.8,-0.127,0.154
2327,48.45,46.69,20.23,9.78,-0.172,0.273
2328,47.57,46.69,19.6,9.78,-0.157,0.524
2329,47.57,46.69,20.07,9.78,-0.009,0.436
2330,47.57,46.69,19.92,9.78,-0.186,0.139
2331,48.45,46.69,20.07,9.78,0.021,0.376
2332,48.45,46.69,20.07,9.76,-0.172,0.332
2333,46.69,46.69,20.07,9.76,-0.186,0.287
2334,48.45,46.69,20.07,9.76,-0.053,0.317
2335,46.69,46.69,19.92,9.75,-0.142,0.258
2336,48.45,46.69,20.07,9.75,-0.038,0.243
2337,47.57,46.69,20.07,9.75,0.051,0.584
2338,47.57,46.69,20.07,9.75,0.154,0.243
2339,48.45,46.69,20.23,9.75,-0.053,0.287
2340,48.45,46.69,19.76,9.73,0.125,0.228
2341,48.45,46.69,20.23,9.73,-0.157,0.065
2342,48.45,46.69,19.92,9.73,-0.231,0.287
2343,48.45,46.69,19.76,9.73,0.184,0.095
2344,47.57,46.69,19.76,9.71,-0.246,0.332
2345,48.45,46.69,20.23,9.71,-0.127,0.139
2346,47.57,46.69,20.23,9.71,0.169,0.317
2347,47.57,46.69,20.07,9.71,-0.261,0.302
2348,48.45,46.69,20.07,9.69,-0.142,0.317
2349,46.69,46.69,19.92,9.69,-0.024,0.169
2350,48.45,46.69,20.23,9.67,-0.231,0.213
2351,48.45,46.69,19.76,9.69,-0.231,0.362
2352,47.57,46.69,19.76,9.67,-0.038,0.199
2353,48.45,46.69,19.76,9.67,-0.112,0.495
2354,48.45,46.69,20.23,9.67,-0.275,0.258
2355,48.45,46.69,19.6,9.67,-0.201,0.569
2356,48.45,46.69,20.23,9.65,0.036,0.554
2357,48.45,46.69,20.07,9.65,-0.127,0.421
2358,47.57,46.69,19.6,9.65,-0.112,0.199
2359,48.45,46.69,19.92,9.65,-0.261,0.376
2360,48.45,46.69,20.07,9.64,0.006,0.376
2361,48.45,46.69,19.76,9.64,0.169,0.687
2362,48.45,46.69,19.76,9.64,-0.231,0.065
2363,46.69,46.69,19.92,9.64,-0.024,0.213
2364,48.45,46.69,19.44,9.62,-0.009,0.213
2365,47.57,46.69,19.6,9.64,-0.157,0.524
2366,47.57,46.69,19.92,9.62,-0.364,0.628
2367,47.57,46.69,19.6,9.62,-0.068,0.302
2368,47.57,46.69,20.07,9.6,0.021,0.584
2369,47.57,46.69,19.6,9.6,-0.172,0.51
2370,48.45,46.69,19.76,9.58,-0.216,0.213
2371,48.45,46.69,19.6,9.6,-0.053,0.036
2372,46.69,45.81,19.44,9.58,-0.246,0.436
2373,47.57,46.69,20.07,9.58,-0.098,0.391
2374,47.57,46.69,19.76,9.58,0.021,0.391
2375,48.45,46.69,19.92,9.58,-0.172,0.228
2376,48.45,45.81,19.92,9.56,-0.172,0.154
2377,48.45,46.69,20.07,9.56,-0.024,0.258
2378,47.57,46.69,19.92,9.56,-0.038,0.317
2379,46.69,45.81,20.55,9.56,-0.157,0.45
2380,47.57,45.81,19.44,9.56,-0.32,0.406
2381,48.45,45.81,20.07,9.56,-0.098,0.524
2382,48.45,45.81,19.92,9.54,-0.009,0.391
2383,48.45,45.81,19.6,9.54,0.036,0.376
2384,48.45,45.81,19.76,9.54,-0.142,0.273
2385,47.57,45.81,19.44,9.53,-0.083,0.347
2386,48.45,46.69,19.76,9.53,-0.083,0.436
2387,46.69,45.81,19.6,9.53,-0.29,0.421
2388,48.45,45.81,19.6,9.53,-0.098,0.169
2389,48.45,45.81,19.6,9.51,0.051,0.258
2390,48.45,45.81,19.92,9.51,0.021,0.258
2391,47.57,45.81,19.29,9.51,-0.068,0.065
2392,48.45,46.69,19.6,9.49,-0.038,0.243
2393,48.45,45.81,19.76,9.49,0.065,0.332
2394,47.57,46.69,19.6,9.49,-0.098,0.243
2395,48.45,46.69,19.92,9.49,-0.127,0.258
2396,48.45,45.81,19.76,9.49,-0.098,0.258
2397,48.45,45.81,19.76,9.47,-0.201,0.302
2398,48.45,45.81,19.6,9.47,-0.127,0.184
2399,48.45,45.81,19.76,9.47,-0.364,0.243
2400,47.57,45.81,19.76,9.47,-0.127,0.643
2401,46.69,45.81,19.29,9.45,-0.364,0.362
2402,47.57,45.81,19.29,9.45,-0.216,0.287
2403,48.45,45.81,19.6,9.45,-0.083,0.258
2404,47.57,45.81,19.44,9.45,0.021,0.125
2405,48.45,45.81,19.76,9.43,-0.186,0.184
2406,48.45,45.81,19.76,9.43,-0.112,0.302
2407,46.69,45.81,19.13,9.43,-0.068,0.243
2408,47.57,45.81,19.6,9.43,-0.053,0.287
2409,47.57,45.81,19.44,9.4,0.095,0.258
2410,47.57,45.81,19.44,9.4,0.11,0.199
2411,48.45,45.81,19.92,9.4,-0.098,0.213
2412,47.57,45.81,19.6,9.4,-0.053,0.154
2413,48.45,45.81,19.44,9.42,0.006,0.287
2414,48.45,45.81,19.76,9.4,-0.009,0.436
2415,48.45,45.81,19.44,9.36,-0.098,0.228
2416,48.45,45.81,19.29,9.4,-0.024,0.184
2417,47.57,45.81,19.44,9.4,-0.098,0.184
2418,46.69,45.81,19.13,9.38,0.006,0.199
2419,47.57,45.81,19.44,9.38,-0.157,0.065
